0.2,0.2,0.0,0.1,2,0.784
0.2,0.2,0.0,0.2,2,0.756
0.2,0.2,0.0,0.30000000000000004,2,0.9474285714285714
0.2,0.2,0.0,0.4,2,0.9713333333333334
0.2,0.2,0.0,0.5,2,0.996
0.2,0.2,0.0,0.6,2,0.997
0.2,0.2,0.0,0.7000000000000001,2,0.9986666666666667
0.2,0.2,0.0,0.8,2,0.992
0.2,0.2,0.0,0.9,2,1.0
0.2,0.4,0.0,0.1,2,0.6724444444444444
0.2,0.4,0.0,0.2,2,0.7355
0.2,0.4,0.0,0.30000000000000004,2,0.8828571428571429
0.2,0.4,0.0,0.4,2,0.9693333333333334
0.2,0.4,0.0,0.5,2,0.9936
0.2,0.4,0.0,0.6,2,1.0
0.2,0.4,0.0,0.7000000000000001,2,1.0
0.2,0.4,0.0,0.8,2,1.0
0.2,0.4,0.0,0.9,2,1.0
0.2,0.6,0.0,0.1,2,0.6022222222222222
0.2,0.6,0.0,0.2,2,0.752
0.2,0.6,0.0,0.30000000000000004,2,0.8691428571428571
0.2,0.6,0.0,0.4,2,0.954
0.2,0.6,0.0,0.5,2,0.9936
0.2,0.6,0.0,0.6,2,1.0
0.2,0.6,0.0,0.7000000000000001,2,1.0
0.2,0.6,0.0,0.8,2,1.0
0.2,0.6,0.0,0.9,2,1.0
0.2,0.8,0.0,0.1,2,0.6657777777777778
0.2,0.8,0.0,0.2,2,0.792
0.2,0.8,0.0,0.30000000000000004,2,0.96
0.2,0.8,0.0,0.4,2,0.9673333333333334
0.2,0.8,0.0,0.5,2,0.976
0.2,0.8,0.0,0.6,2,1.0
0.2,0.8,0.0,0.7000000000000001,2,0.9973333333333333
0.2,0.8,0.0,0.8,2,1.0
0.2,0.8,0.0,0.9,2,1.0
0.2,1.0,0.0,0.1,2,0.9533333333333334
0.2,1.0,0.0,0.2,2,1.0
0.2,1.0,0.0,0.30000000000000004,2,1.0
0.2,1.0,0.0,0.4,2,1.0
0.2,1.0,0.0,0.5,2,1.0
0.2,1.0,0.0,0.6,2,1.0
0.2,1.0,0.0,0.7000000000000001,2,1.0
0.2,1.0,0.0,0.8,2,1.0
0.2,1.0,0.0,0.9,2,1.0
0.4,0.2,0.0,0.1,2,0.696
0.4,0.2,0.0,0.2,2,0.7
0.4,0.2,0.0,0.30000000000000004,2,0.8171428571428572
0.4,0.2,0.0,0.4,2,0.8826666666666667
0.4,0.2,0.0,0.5,2,0.944
0.4,0.2,0.0,0.6,2,0.97
